은행명,상품종류,상품이름,조항,조항이름,조항내용
우리은행,예금,「CJ PAY 우리 통장」 특약,제11조,연계ㆍ제휴 서비스,"① 이 예금의 연계ㆍ제휴 서비스는 제휴사 앞 금융거래정보 이용ㆍ제공에 동의하고, ‘CJ PAY 우리 통장 서비스’를 이용 시 제휴사가 제공합니다.
- 2 -

수수료 항목: 우대 내용

단, ‘CJ PAY 우리 통장 서비스’ 해지 시 해당 서비스를 제공하지 않습니다.
제휴사명 서비스명칭 제휴 서비스 내용 CJ올리브네트웍스 1. CJ ONE 포인트주2)를 이 예금으로 자동 입금 CJ올리브 제휴 서비스 / 2. CJ PAY 서비스 페이지 내에서 네트웍스 CJ PAY 우리 통장 이 예금의 잔액 및 거래 내역 조회 주식회사주1) 서비스 3. CJ PAY 결제 연동 주1) CJ올리브네트웍스 주식회사는 간편결제 등의 금융플랫폼 서비스 (CJ PAY 서비스) 사업을 영위하며, CJ PAY 서비스를 통해 ‘CJ PAY 우리 통장 서비스’를 사용할 수 있도록 합니다.
주2) CJ PAY 회원이 직접 유상결제 또는 다른 CJ PAY 회원으로부터 송금받은 송금 잔고를 포인트로 전환하는 등의 다양한 방법으로 충전하여 CJ PAY 사용처에서 사용할 수 있는 전자적 지급수단
② 우리은행은 연계ㆍ제휴 서비스 등을 부당하게 축소하거나 변경하지 않으며, 불가피하게 축소하거나 변경하는 경우 그에 상응하는 다른 연계ㆍ제휴 서비스를 제공합니다.
③ 연계ㆍ제휴 서비스의 변경 시 그 내용을 사전에 서면, 우편, 팩스, 전화, E-mail, LMS 등의 방법 중 2개 이상의 방법으로 축소ㆍ변경 6개월 전부터 매월 고지합니다. 단, 그에 상응하는 다른 연계ㆍ제휴 서비스를 제공하거나 우리은행의 휴업ㆍ파산ㆍ경영상의 위기 또는 연계ㆍ제휴 서비스 등을 제공하는 자의 일방적인 제공 중단 등 6개월 전부터 고지하기 어려운 불가피한 사유가 있는 경우에는 해당 상황이 발생하는 즉시 고지합니다."
우리은행,예금,「CJ PAY 우리 통장」 특약,제12조,혁신금융서비스 승인에 관한 사항,"① ‘CJ PAY 우리 통장 서비스’는 금융혁신지원특별법에 따라 혁신금융사업자로 선정된 은행이 시험 운영하여 제공하는 혁신금융서비스로 동 특별법이 정하는 다음 각 호의 어느 하나에 해당하는 사유가 발생하는 경우 서비스 운영이 종료될 수 있습니다.
1. 혁신금융서비스 지정기간이 만료되는 경우(지정만료일 : 2027.06.09)
2. 금융위원회가 혁신금융서비스 지정을 취소하거나, 중지명령(변경결정)을 하는 경우
3. 은행이 금융위원회에 혁신금융서비스 지정철회를 요청하여 지정이 취소 되는 경우
4. 은행이 합병 등 조직변경으로 혁신금융서비스 지정의 효력이 상실되는 경우
② 제1항에 따라 ‘CJ PAY 우리 통장 서비스’의 운영이 종료되더라도 은행은 기존에 체결된 계약에 따른 의무를 이행해야 합니다. 다만, 이행이 불가능한 경우에는 이용자의 동의를 얻어 계약을 조기에 종료할 수 있으며, 서비스 중단으로 이용자의 손해가 발생한 경우 이를 배상할 책임이 있습니다.
- 3 -

③ ‘CJ PAY 우리 통장 서비스’는 혁신금융서비스로 선정되어 시험 운영하는 서비스이며, 그로 인해 예상하지 못한 위험이 발생할 수 있습니다.
이용자에게 통장개설 전 ‘혁신금융서비스 고지사항’을 안내하고, 이용자는
동 내용에 대해 동의 후 서비스를 이용할 수 있습니다. 다만, 해당 조치는 은행이 이용자에 대해 부담하는 법률적 책임에 영향을 미치지 않습니다.
④ 은행은 혁신금융서비스의 제공 및 중단 등으로 인하여 이용자에게 손해가 발생한 경우 고의 또는 과실이 없음을 입증하지 못하는 한 이를 배상할 책임이 있으며, 은행의 책임과 관련하여 금융혁신지원특별법, 전자금융거래법, 은행법 등 다른 법령에 이용자에게 유리하게 적용될 수있는 규정이 있는 경우에는 그 법령이 우선 적용됩니다."
우리은행,예금,「CJ PAY 우리 통장」 특약,제13조,민원처리 및 분쟁조정,"① 이 예금에 대해 문의사항 또는 민원 상담이 필요한 경우 우리은행 영업점, 홈페이지 또는 고객센터(1588-5000, 1599-5000, 평일 9:00~18:00)를 통해 문의주시기 바랍니다. 또한 이 예금에 대하여 분쟁이 발생한 경우에는 금융소비자보호법에 따라 금융감독원 민원상담 센터(국번없이1332) 또는 e-금융 민원센터(http://www.fcsc.kr)에 분쟁조정을 신청할 수 있습니다.
② 이 예금에 대해 이의를 제기한 경우 분쟁처리 담당자 및 연락처를 LMS, 이메일 등의 방법으로 이용자에게 통지하며, 14영업일 이내에 조사하고, 처리결과를 이용자에게 알려드립니다.
※ 이 약관은 관련 법령 및 내부통제 기준에 따른 절차를 거쳐 제공됩니다.
부 칙 (변경사항) 관련 기가입고객 변경일 내용 조항 적용여부
2025.06.10 제 정 - -
2025.07.31 혁신금융서비스 지정만료일 추가 제12조 1항 적용
- 4 -"
우리은행,예금,WON 기업정기예금 특약,제1조,약관의 적용,"WON 기업정기예금(이하 ‘이 예금’이라 합니다)의 거래에는 이 특약을 적용하며, 이 특약에서 정하지 않은 사항은 「예금거래 기본약관」, 「거치식예금 약관」, 「전자금융거래 기본약관」 및 「전자뱅킹서비스 이용약관」을 적용합니다."
우리은행,예금,WON 기업정기예금 특약,제2조,가입대상,이 예금의 가입대상은 사업자 등록증을 소지한 개인사업자 및법인(「금융실명거래 및 비밀보장에 관한 법률」 제2조 제1호에 따른 금융회사 등 및 「외국환거래규정」 제1-2조 제4호에 따른 기관투자가는 제외) 입니다.
우리은행,예금,WON 기업정기예금 특약,제3조,예금과목,이 예금의 과목은 정기예금으로 합니다.
우리은행,예금,WON 기업정기예금 특약,제4조,가입금액,이 예금은 가입금액은 1백만원 이상 50억원 이하입니다.
우리은행,예금,WON 기업정기예금 특약,제5조,가입방법,이 예금은 우리은행 비대면 채널을 통해 가입할 수 있습니다.
우리은행,예금,WON 기업정기예금 특약,제6조,계약기간,"이 예금의 계약기간은 1개월 이상 36개월 이하이며, 일 단위로 신규 가능합니다."
우리은행,예금,WON 기업정기예금 특약,제7조,기본금리,이 예금의 기본이율은 신규일 당시 우리은행 영업점과 인터넷 홈페이지에 고시된 계약기간별 이자율을 적용합니다.
우리은행,예금,WON 기업정기예금 특약,제8조,이자지급방법,이 예금의 이자지급은 만기일시지급식으로 합니다.
우리은행,예금,WON 기업정기예금 특약,제9조,만기자금 자동관리 서비스,"이 예금을 우리은행 비대면 채널을 통해 가입 시 가입자 본인은 다음
각 호의 어느 하나에 해당하는 만기자금 자동관리 서비스를 신청하여 이용 가능하며, 만기일 전 영업일까지 우리은행 영업점을 통해 기존 신청한 서비스의 해지 또는 다음 각 호의 서비스 간 변경을 신청할 수있습니다. 다만, 이 서비스에 가입하기 위해서는 우리은행에 가입자 본
인 명의 입출식 계좌를 정상 보유하여야 하며, 세법상 비거주자인 경우
는 신청이 불가합니다.
1. 자동 재예치
가. 재예치되는 금액은 세금 납부 후 이자를 제외한 원금으로만 가능합니다.
나. 재예치 시 재예치일을 기준으로 제7조의 이자율을 적용하고, 그
외 계약기간, 이자지급방법 등은 직전 계약조건과 동일하게 적용됩니다.
다. 재예치기간은 기존 계약기간을 포함하여 최장 10년 이내에서 월단위로 정할 수 있으며, 기존 계약기간이 월 단위인 경우에 한하여 신청 가능합니다. 재예치 응당일이 없는 달의 경우 그 달의 말일을, 응당일이 휴일(관공서의 공휴일에 관한 규정에 의한 관공서의 공휴일, 토요일, 근로자의 날)인 경우에는 응당일에 이은 첫 영업일을 재예치일로 합니다.
라. 법적 지급 제한, 세법 등 관계법령 개정, 이자를 수령할 입출식 계좌 해지 등으로 인해 이 서비스를 제공하지 못할 사유가 있는 경우에는 자동재예치 되지 않으며, 이 때에는 일반예금의 지급절차에 준하여 만기일부터 지급일 전날까지의 기간에 대해 제11조 만기후이율을 적용합니다.
2. 자동 해지
가. 만기 시 가입자 본인이 지정한 본인명의 우리은행 입출식 계좌로 세금 납부 후 이자를 포함하는 원리금을 이체합니다.

나. 법적 지급 제한, 세법 등 관계법령 개정, 이자를 수령할 입출식 계좌 해지 등으로 인해 이 서비스를 제공하지 못할 사유가 있는 경우에는 자동재예치 되지 않으며, 이 때에는 일반예금의 지급절차에 준하여 만기일부터 지급일 전날까지의 기간에 대해 제11조 만기후이율을 적용합니다."
우리은행,예금,WON 기업정기예금 특약,제10조,중도해지이율,이 예금은 중도해지 시 신규일 당시 우리은행 영업점 및 인터넷 홈페이지에 고시한 중도해지이율을 적용합니다.
우리은행,예금,WON 기업정기예금 특약,제11조,만기후이율,이 예금은 만기 후 해지 시 만기일 당시 우리은행 영업점 및 인터넷 홈페이지에 고시한 일반정기예금 만기후이율을 적용합니다.
우리은행,예금,WON 기업정기예금 특약,제12조,분할지급,"이 예금은 계약기간 중 총 2회까지 분할해지를 할 수 있으며, 분할해지된 금액에 대해서는 제10조 중도해지이율을 적용합니다.
분할해지 후 잔액이 최소 가입금액 미만인 경우에는 분할해지가 불가합니다."
우리은행,예금,WON 기업정기예금 특약,제13조,세제혜택,이 예금은 가입자 본인의 한도 내에서 비과세종합저축으로 가입할 수있습니다.
우리은행,예금,WON 기업정기예금 특약,제14조,제한사항,"이 예금은 공동명의로 가입할 수 없습니다.

부 칙[변경사항] 기존 가입고객 구분 변경일 내 용 관련조항 적용여부 1차 2020.04.08. 제정 - - 2차 2022.12.26 가입대상 변경 2조 미적용 3차 2025.01.09 만기자금 처리방법 제정 9조 미적용"
우리은행,예금,「WON플러스 예금」 특약,제1조,약관의 적용,"「WON플러스 예금」 (이하 ‘이 예금’이라 합니다)의 거래에는 이 특약을 적용하며,
이 특약에서 정하지 아니한 사항은 「예금거래기본약관」, 「거치식예금약관」, 「전자뱅킹서비스 이용약관」을 적용합니다."
우리은행,예금,「WON플러스 예금」 특약,제2조,예금과목,이 예금의 과목은 정기예금으로 합니다.
우리은행,예금,「WON플러스 예금」 특약,제3조,가입대상,이 예금의 가입대상은 실명의 개인으로 합니다.
우리은행,예금,「WON플러스 예금」 특약,제4조,가입방법,"이 예금은 우리은행 인터넷(스마트)뱅킹, 텔레뱅킹을 통해 가입 가능합니다."
우리은행,예금,「WON플러스 예금」 특약,제5조,계약기간,"이 예금의 계약기간은 1개월 이상 36개월 이내 월, 일 단위로 신규 가능합니다."
우리은행,예금,「WON플러스 예금」 특약,제6조,가입금액,이 예금의 신규 및 재예치 가능 금액은 1만원 이상입니다.
우리은행,예금,「WON플러스 예금」 특약,제7조,기본금리,이 예금의 기본금리는 신규일 당시 우리은행 영업점과 인터넷 홈페이지에 고시된 계약기간별 이자율을 적용합니다.
우리은행,예금,「WON플러스 예금」 특약,제8조,이자지급,"① 이 예금의 가입 시 금리쿠폰주1)을 적용한 경우, 쿠폰의 우대금리를 본 제7조의 기본금리에 가산하여 계산한 이자를 원금에 더하여 만기일에 일시 지급합니다.
단, 신규가입 시 금리 쿠폰 적용이 가능하며, 본 쿠폰금리는 중도해지 시미적용됩니다.
※ 주1) 이벤트 진행 시 우리은행 영업점 및 인터넷(스마트) 홈페이지를 통해 적용 가능한 쿠폰금리 확인 및 지정된 계약 기간으로 가입 가능

② 이 예금의 만기일 전에 지급을 청구한 때에는 가입일로부터 지급일 전날까지 기간에 대해 예금 가입일 당시 우리은행 영업점 및 은행 홈페이지에 고시한 중도해지 금리로 계산한 이자를 원금에 더하여 지급합니다.
③ 이 예금의 만기일 이후에 지급을 청구한 때에는 만기일로부터 지급일 전일까지의 기간에 대하여 예금 가입일 당시 우리은행 영업점 및 은행 홈페이지에 고시한 만기 후 금리로 계산한 이자를 제 7조에 더하여 지급합니다."
우리은행,예금,「WON플러스 예금」 특약,제9조,만기자금 자동관리 서비스,"이 예금은 예금주 본인이 신청한 경우에 한하여 다음 각 호에서 규정한 만기자금 자동관리 서비스 이용이 가능하며, 이는 만기일 전 영업일까지 변경할 수 있습니다.
다만, 이 서비스에 가입하기 위해서는 우리은행에 본인 명의 우리은행 입출식 계좌를 정상 보유하여야 하며, 세법상 비거주자인 경우는 신청이 불가합니다.
1. 자동해지
① 만기 시 고객이 지정한 본인명의 우리은행 입출식 계좌로 세금 납부 후 이자를 포함하는 원리금을 이체합니다.
② 법적지급제한, 세법 등 관계법령 개정, 이자를 수령할 입출식 계좌 해지 등으로 인해 이 서비스를 제공하지 못할 사유가 있는 경우에는 자동해지 되지 않으며,
이 때에는 일반 예금의 지급절차에 준하여 만기일부터 지급일 전날까지의 기간에 대해 제 11조 만기 후 이율을 적용합니다."
우리은행,예금,「WON플러스 예금」 특약,제10조,중도해지이율,이 예금은 중도해지 시 신규일 당시 우리은행 영업점 및 인터넷 홈페이지에 고시된 중도해지이율을 적용합니다.
우리은행,예금,「WON플러스 예금」 특약,제11조,만기 후 이율,이 예금은 만기 후 해지 시 만기일 당시 우리은행 영업점 및 인터넷 홈페이지에 고시된 일반정기예금의 만기 후 이율을 적용합니다.
우리은행,예금,「WON플러스 예금」 특약,제12조,분할해지,"① 이 예금은 만기해지 포함 총 3회에 한하여 분할해지가 가능하며, 분할해지 시분할해지된 금액에 대해서는 가입 당시 고시된 중도해지이율을 적용합니다.
② 분할해지 후 잔액이 최소 가입금액 미만이거나, 법적제한이 있는 경우에는 분할해지가 불가합니다."
우리은행,예금,「WON플러스 예금」 특약,제13조,제한사항,"이 예금은 공동명의로 가입할 수 없습니다.

※ 본 서류는 법령 및 내부통제기준에 따른 절차를 거쳐 금융소비자에게 제공되는 문서입니다.
부 칙 (변경사항)
기 가입고객 변경일 내 용 관련조항 적용여부
2022.07.06 약관 제정 - -
2023.02.03 약관 변경 제4조, 제5조, 제6조 미적용"
우리은행,예금,모이면 금리가 올라가는 예금 특약,제1조,약관의 적용,"모이면 금리가 올라가는 예금(이하 ‘이 예금’이라 합니다)의 거래에는 이 특약을 적용하며, 이 특약에서 정하지 않은 사항은 「예금거래 기본약관」, 「거치식 예금약관」, 「전자금융거래 기본약관」 및 「전자뱅킹서비스 이용약관」을 적용합 니다."
우리은행,예금,모이면 금리가 올라가는 예금 특약,제2조,예금과목,이 예금의 과목은 정기예금으로 합니다.
우리은행,예금,모이면 금리가 올라가는 예금 특약,제3조,가입대상,이 예금의 가입대상은 실명의 개인 및 개인사업자입니다.
우리은행,예금,모이면 금리가 올라가는 예금 특약,제4조,가입금액,이 예금의 가입금액은 제한이 없습니다.
우리은행,예금,모이면 금리가 올라가는 예금 특약,제5조,가입방법,이 예금은 인터넷뱅킹과 스마트뱅킹 등 전자금융 채널로 가입할 수 있습 니다.
우리은행,예금,모이면 금리가 올라가는 예금 특약,제6조,모집기간,"① 이 예금은 회차별로 정해진 모집기간 동안 판매합니다.
② 회차별 모집기간은 영업점 또는 인터넷 홈페이지에 고시합니다."
우리은행,예금,모이면 금리가 올라가는 예금 특약,제7조,계약기간,"이 예금의 계약기간은 3개월, 6개월, 1년 중에서 모집 회차별로 은행에서 정하며, 모집기간 시작일에 영업점 또는 인터넷 홈페이지에 고시합니다."
우리은행,예금,모이면 금리가 올라가는 예금 특약,제8조,이자지급,이 예금의 이자는 만기에 지급합니다.
우리은행,예금,모이면 금리가 올라가는 예금 특약,제9조,적용이율,이 예금의 이율은 회차별 모집기간 시작일에 영업점 또는 인터넷 홈페이지에 고시한 모집금액에 따른 차등이율을 적용합니다.
우리은행,예금,모이면 금리가 올라가는 예금 특약,제10조,우대조건,"이 예금을 iTouch우리통장, 우리꿈통장, 위비모바일통장, WON통장에 연결하
여 가입하는 경우 또는 만기해지시 우리 오픈뱅킹 서비스1)에 타행계좌가 등록되어 있는 경우 제 11조의 우대이율을 제공합니다."
우리은행,예금,모이면 금리가 올라가는 예금 특약,제11조,우대이율,제10조의 우대조건을 충족하는 경우 적용이율에 연 0.1%p의 우대이율을 더하여 이자를 계산합니다.
우리은행,예금,모이면 금리가 올라가는 예금 특약,제12조,중도해지이율,이 예금은 중도해지 시 신규일 당시 영업점 및 인터넷 홈페이지에 고시한 중도해지이율을 적용합니다.
우리은행,예금,모이면 금리가 올라가는 예금 특약,제13조,만기후이율,"이 예금은 만기 후 해지 시 만기일 당시 영업점 및 인터넷 홈페이지에 고시한 일반정기예금 만기후이율을 적용합니다.
※ 본 서류는 법령 및 내부통제기준에 따른 절차를 거쳐 금융소비자에게 제공되는 문서입니다.
[변경사항] 기존 가입고객 구분 변경일 내 용 관련조항 적용여부 1차 2012.01.13. 제정 - - 2차 2017.09.28. 우대조건 및 이율 추가 제10조外 미적용 3차 2018.10.30. 중도해지이율,만기후이율 추가 제12조外 미적용 4차 2019.08.16 상품명 변경 및 우대조건 추가 제1조外 미적용 5차 2020.08.31 우대조건 변경 제10조 미적용
1) 우리 오픈뱅킹 서비스: 오픈뱅킹 공동업무를 활용하여 우리은행이 이용자에게 제공하는 금융거래 서비스"
우리은행,예금,「삼성월렛머니 우리 통장」특약,제1조,약관의 적용,"「삼성월렛머니 우리 통장」 (이하 ‘이 예금’이라 합니다) 거래는 이 특약을 우선 적용하며, 이 특약에서 정하지 않은 사항은 「예금거래기본약관」, 「입출금이 자유로운 예금약관」, 「전자금융거래 기본약관」을 적용합니다."
우리은행,예금,「삼성월렛머니 우리 통장」특약,제2조,예금종류,이 예금은 저축예금으로 합니다.
우리은행,예금,「삼성월렛머니 우리 통장」특약,제3조,가입대상,"이 예금의 가입대상은 17세 이상 실명의 개인(내국인)으로, 1인 1계좌만 가입 가능합니다."
우리은행,예금,「삼성월렛머니 우리 통장」특약,제4조,가입방법,이 예금은 우리은행 모바일웹을 통해서 가입 가능합니다.
우리은행,예금,「삼성월렛머니 우리 통장」특약,제5조,기본이율,이 예금의 기본이율은 매일의 최종 예금 잔액에 대해 현재 영업점 및 우리은행 홈페이지에 고시된 이율이 적용됩니다.
우리은행,예금,「삼성월렛머니 우리 통장」특약,제6조,우대이율,"① 이 예금의 우대이율은 이 예금을 삼성월렛머니 서비스에 연결하고 유지한 경우, 매일의 2백만원 이하의 잔액에 대하여 제공합니다. 단, 2백만원을 초과하는 예금 잔액 및 삼성월렛머니 서비스 연결 해지 시에는 우대이율을 제공하지 않습니다.
② 최초 가입일(통장개설일)로부터 3년 이내 기간에 대하여 기본이율에 더하여 적용합니다. 기간에 따른 우대이율은 가입시점의 영업점 및 우리은행 홈페이지에 고시합니다.
③ 우대이율 중 이벤트 특별이율의 경우 대상자에 한해 기본이율에 가산하여 적용합니다. 이벤트 특별이율 대상 요건은 가입시점의 영업점 및 우리은행 홈페이지에 고시하며, 이벤트 내용에 따른 이벤트 특별이율이 적용됩니다.
④ 이 예금을 해지 후 재가입한 경우에는, 우대이율을 제공하지 않습니다. 단,

최초 가입일로부터 1개월 이내 재가입한 경우에는 우대이율을 제공합니다."
우리은행,예금,「삼성월렛머니 우리 통장」특약,제7조,이자의 지급,"① 이 예금의 이율은 매일의 최종 예금 잔액에 대해 예금 보유일 현재(공휴일
인 경우 직전영업일) 영업점 및 우리은행 홈페이지에 고시한 기본이율 및우대이율을 합산하여 적용합니다.
② 이 예금의 기본이율과 우대이율은 변경될 수 있으며, 이율 변경 시에는 변경일로부터 변경된 금리가 적용됩니다.
③ 이 예금의 이자 결산은 매월 셋째주 금요일(결산일이 관공서의 공휴일에 관한 규정에 의한 관공서의 공휴일, 토요일, 근로자의 날인 경우 그 직전 영업
일)에 실시하며, 그 다음날(원가일)에 원금에 더합니다.
④ 이 예금의 이자계산기간은 최초 예금일(또는 지난 원가일)로부터 원가일 전일까지입니다."
우리은행,예금,「삼성월렛머니 우리 통장」특약,제8조,수수료 면제,"이 예금을 삼성월렛머니 서비스에 연결하고 유지한 경우 아래의 수수료 우대 서비스를 제공합니다.
수수료 항목 우대 내용
1. 우리은행 전자금융(인터넷, 모바일, 텔레뱅킹) 이용한 면제 다른 은행으로의 이체수수료
※ 단, 이 예금을 통한
2. 우리은행 자동화기기 이용한 영업시간 외 현금출금 수수료 거래에서 발생하는
3. 우리은행 자동화기기 이용한 다른 은행으로의 이체수수료 수수료에 한함
4. 납부자 자동이체(타행자동이체) 수수료"
우리은행,예금,「삼성월렛머니 우리 통장」특약,제9조,상품전환,"다른 예금에서 이 예금으로 전환 또는 이 예금에서 다른 예금으로 전환은 불가합니다.
※ 이 약관은 관련 법령 및 내부통제 기준에 따른 절차를 거쳐 제공됩니다.
부 칙 (변경사항)
기 가입고객 변경일 내 용 관련조항 적용여부
2025.10.15. 약관 제정 - -

수수료 항목: 우대 내용"
우리은행,예금,「우리 FLEX 기업자유예금」특약,제1조,약관의 적용,"『우리 FLEX 기업자유예금』(이하 ‘이 예금’ 이라 합니다)과 관련된 거래에는 본특약을 적용하며, 본 특약에서 정하지 않은 사항은 『예금거래기본약관』 및 『입출금이 자유로운 예금약관』을 적용합니다."
우리은행,예금,「우리 FLEX 기업자유예금」특약,제2조,가입대상,이 예금의 가입대상은 우리은행과 『우리 FLEX 프로그램』 협약을 체결한 기업 입니다.
우리은행,예금,「우리 FLEX 기업자유예금」특약,제3조,가입방법,이 예금은 우리은행 영업점을 통해 가입 가능합니다.
우리은행,예금,「우리 FLEX 기업자유예금」특약,제4조,예금과목,이 예금의 예금과목은 기업자유예금입니다.
우리은행,예금,「우리 FLEX 기업자유예금」특약,제5조,이자율 적용 및 이자 결산,"① 이 예금의 이자율은 우리은행 영업점 및 인터넷 홈페이지에 고시한 이자율
을 적용합니다.
② 이자는 매 3월, 6월, 9월, 12월 셋째 토요일(원가일)에 원금에 더합니다.
③ 이자계산은 최초 예금일(또는 지난 원가일)로부터 원가일 전일까지를 이자 계산 기간으로 하고, 매일의 최종 잔액에 대하여 영업점에 고시된 이자율로 이자를 계산합니다.
④ 이 예금의 적용 이자율은 변경될 수 있으며, 이자율 변경 시에는 변경일로 부터 변경된 이자율을 적용하고, 그 변경내용을 우리은행 영업점 및 인터넷 홈페이지에 게시합니다."
우리은행,예금,「우리 FLEX 기업자유예금」특약,제6조,수수료 혜택,"『우리 FLEX 프로그램』 협약(이하 “업무 협약”)에 의해 이 예금에 가입한 고객
은 수신수수료주1) 무제한 면제 혜택을 제공받습니다.
단, 업무 협약이 종료되거나, 이 예금을 해지한 경우 수수료 무제한 면제 혜택

은 종료됩니다."
우리은행,예금,「우리 FLEX 기업자유예금」특약,제7조,상품전환,"동일 예금과목(기업자유예금)인 경우, 다른 예금에서 이 예금으로 전환이 가능 합니다."
우리은행,예금,「우리 FLEX 기업자유예금」특약,제8조,유의사항,"이 예금에 자동이체 연결된 「우리 FLEX 정기예금」 보유 시, 개별 해지가 불가 합니다.
주1) 수신수수료
① 이 예금 가입 고객의 전자금융 이체수수료 (인터넷뱅킹, 스마트뱅킹, 텔레뱅킹을 이용한 다른 은행으로의 이체수수료)
② 이 예금 가입고객의 자동화기기 이용수수료 (우리은행 자동화기기를 이용한 영업시간 외 현금인출 수수료 및 다른 은행으로의 이체 수수료)
③ 이 예금 가입고객의 자기앞수표 발행 수수료
④ 이 예금 가입고객의 제사고신고 수수료
⑤ 이 예금 가입고객의 통장(증서) 재발급 수수료
부 칙 (변경사항)
기 가입고객 변경일 내 용 관련조항 적용여부
2023.03.07. 약관 제정 - - <본 서류는 법률 및 내부통제기준에 따라 절차를 거쳐 제공됩니다>"
우리은행,예금,「우리 FLEX 정기예금」특약,제1조,약관의 적용,"『우리 FLEX 정기예금』(이하 ‘이 예금’ 이라 합니다)과 관련된 거래에는 본 특약을 적용하며, 본 특약에서 정하지 않은 사항은 『예금거래기본약관』 및 『거 치식예금약관』, 『계좌간 자동이체 약관』을 적용합니다."
우리은행,예금,「우리 FLEX 정기예금」특약,제2조,가입대상,"이 예금의 가입대상은 우리은행과 『우리 FLEX 프로그램』 협약을 체결하고 「우
리 FLEX 기업자유예금」을 보유한 기업입니다."
우리은행,예금,「우리 FLEX 정기예금」특약,제3조,가입방법,이 예금은 우리은행 영업점을 통해 가입 가능합니다.
우리은행,예금,「우리 FLEX 정기예금」특약,제4조,예금과목,이 예금의 예금과목은 정기예금입니다.
우리은행,예금,「우리 FLEX 정기예금」특약,제5조,가입금액,이 예금의 가입금액은 제한이 없습니다.
우리은행,예금,「우리 FLEX 정기예금」특약,제6조,계약기간,"이 예금의 계약기간은 1개월 이상 36개월 이하이며, 일 단위로 신규 가능합니다."
우리은행,예금,「우리 FLEX 정기예금」특약,제7조,이자지급방법,"① 이 예금의 이자는 「우리 FLEX 기업자유예금」으로만 입금이 가능합니다.
② 이 예금은 월이자지급식, 3개월이자지급식, 만기일시지급식 중에서 고객의 선택에 따라 지급할 수 있습니다."
우리은행,예금,「우리 FLEX 정기예금」특약,제8조,기본이자율,이 예금은 신규일 당시 우리은행 영업점 및 인터넷 홈페이지에 고시된 이율을 적용합니다.
우리은행,예금,「우리 FLEX 정기예금」특약,제9조,중도해지 이자율,"이 예금은 중도해지 시 신규일(또는 재예치일) 당시 우리은행 영업점 및 인터
넷 홈페이지에 고시한 중도해지이율을 적용합니다."
우리은행,예금,「우리 FLEX 정기예금」특약,제10조,만기후 이자율,"이 예금은 만기 후 해지 시 만기일 당시 우리은행 영업점 및 인터넷 홈페이지
에 고시한 만기 후 이자율을 적용합니다."
우리은행,예금,「우리 FLEX 정기예금」특약,제11조,만기자금 처리방법,"① 이 예금은 만기 시 이자에 대한 세금 공제 후, 원금과 이자에 대해 다음
중 고객이 선택한 방법으로 만기자금을 처리할 수 있습니다.
1. 원금 재예치
2. 원금과 이자를 재예치
3. 만기 자동해지
4. 고객 직접해지
② 만기자금 처리방법은 만기일 전 영업일까지 변경할 수 있으며, 처리방법을 선택하지 않은 경우 고객 직접해지 방법으로 처리합니다.
③ 만기 자동해지는 만기 시 고객이 사전에 지정한 우리 FLEX 기업자유예금 계좌로 세금 납부 후 이자를 포함하는 원리금을 이체합니다.
④ 고객 직접해지 시 고객이 사전에 지정한 우리 FLEX 기업자유예금 계좌로 세금 납부 후 이자를 포함하는 원리금을 이체합니다.
⑤ 재예치는 계약기간 단위로 만기 해당일에 최장 10년까지 가능하며 재예치 해당일이 없는 달의 경우 그 달의 말일을, 해당일이 당행 휴무일인 경우에는 해당일에 이은 첫 영업일을 재예치일로 합니다.
⑥ 법적지급제한, 세법 등 관계법령 개정, 이자를 수령할 입출식 계좌 해지 등으로 인해 이 서비스를 제공하지 못할 사유가 있는 경우에는 자동해지되지 않으며, 이 때에는 일반 예금의 지급절차에 준하여 만기일부터 지급일 전날까지
의 기간에 대해 만기 후 이율을 적용합니다.
⑦ 단, 계약기간이 월단위가 아닌 경우, 만기자금 처리방법 중 제1항 제1호, 제2호는 선택 불가합니다."
우리은행,예금,「우리 FLEX 정기예금」특약,제12조,계약해지방법,"이 예금은 우리은행 영업점을 통한 해지가 가능합니다.
단, 만기가 휴일(대통령령에 의한 관공서의 공휴일에 관한 규정에 의한

공휴일, 토요일, 근로자의 날)인 경우, 전 영업일에 해지할 경우 ‘만기앞당김 지급’과 ‘중도해지’가 아닌 ‘만기해지’로 적용되며, 이자는 일수로 계산하여 지급합 니다."
우리은행,예금,「우리 FLEX 정기예금」특약,제13조,계좌분할,이 예금은 만기일 포함 3회에 한하여 계좌분할이 가능합니다.
우리은행,예금,「우리 FLEX 정기예금」특약,제14조,세제혜택,"이 예금은 세제혜택상품에 가입할 수 없습니다.
부 칙 (변경사항)
기 가입고객 변경일 내 용 관련조항 적용여부
2023.03.07. 약관 제정 - - <본 서류는 법률 및 내부통제기준에 따라 절차를 거쳐 제공됩니다>"
우리은행,예금,「우리 국민연금 우대 통장」특약,제1조,약관의 적용,"「우리 국민연금 우대 통장」 (이하 ‘이 예금’이라 함) 관련된 거래에는 본 특약
을 적용하며, 본 특약에서 정하지 않은 사항은 「예금거래기본약관」, 「입출금이 자유로운 예금약관」을 적용합니다."
우리은행,예금,「우리 국민연금 우대 통장」특약,제2조,예금과목,이 예금의 과목은 「저축예금」으로 합니다.
