chunk_id,doc_id,은행명,상품종류,상품이름,조항,조항이름,text
d737f2f628e738400d33:전문:0,d737f2f628e738400d33,국민은행,대출,Ⅶ 주택담보노후연금대출용 대출거래약정서,전문,전문,"은행명: 국민은행
상품종류: 대출
상품이름: Ⅶ 주택담보노후연금대출용 대출거래약정서
조항: 전문
조항이름: 전문
1. 본인은 주식회사 국민은행(이하 “은행”이라 한다)과 아래의 조건에 따라 대출거래를 함에 있어 은행여신거래기본약관(가계용) 및이 약정서 사본을 확실히 수령하고, 주요 내용에 대하여 충분한 설명을 듣고 이해하였습니다. 2. 본인은 개인(신용)정보 조회 수집 이용 제공 동의서를 이해하고 동의하며, 개인(신용)정보 수집 이용 제공 관련 고객권리안내문에 관해 자세히 설명 듣고 수령하였습니다. 3. 변동금리대출은 대출상환을 완료할 때까지 대출이자율이 인상될 수 있으며, 대출이자율 인상시에는 재무적 부담이 증가될 수 있다는 내용에 대하여 충분한 설명을 듣고 이해 하였습니다. 4. 본인은 한국주택금융공사법에 따른 한국주택금융공사(이하 ‘공사’라함)가 수행하는 주택담보노후연금보증 업무에 대하여 이해하고 있으며, 이 약정에 따른 대출채권 및 근저당권의 전부 또는 일부를 공사에 양도(신탁 포함)함에 대하여 미리 승낙하고 이 약정에 의한 대출금이 공사로 양도될 경우에도 은행여신거래기본약관(가계용) 및이 약정서에 따라 본건 대출 을 상환할 것을 확약합니다."
d737f2f628e738400d33:1:0,d737f2f628e738400d33,국민은행,대출,Ⅶ 주택담보노후연금대출용 대출거래약정서,1,거래조건,"은행명: 국민은행
상품종류: 대출
상품이름: Ⅶ 주택담보노후연금대출용 대출거래약정서
조항: 1
조항이름: 거래조건
(거래방식이 수 개로 되어 있는 경우 은행 직원의 설명을 듣고 해당되는 “ ”내에 “ ”표시합니다.) 은행영업시간 마감이후 자동화기기 또는 전자금융매체를 통한 계좌입금분은 당일 중 상환으로 처리되지 않을 수 있음을 유의하시기 바랍니다. 대출만료일이 토요일 또는 공휴일인 경우 그 만료일은 토요일 또는 공휴일로 하되, 상환기일은 은행의 다음영업일로 이연되며, 이연기간의 이자는 약정이자로 부담하기로 합니다"
d737f2f628e738400d33:3:0,d737f2f628e738400d33,국민은행,대출,Ⅶ 주택담보노후연금대출용 대출거래약정서,3,대출금의 범위,"은행명: 국민은행
상품종류: 대출
상품이름: Ⅶ 주택담보노후연금대출용 대출거래약정서
조항: 3
조항이름: 대출금의 범위
본인이 부담하는 제1조 제3항의 대출금은 다음 각호의 대출금을 합한 금액으로 합니다. 1.본인에게 매월 연금방식으로 지급하는 월 지급금 2.본인이 미리 설정한 개별인출한도금액 범위내에서 지급하는 개별인출금 3.제4조에 의해 공사에 납부할 초기보증료 및연(또는 월) 보증료에 해당하는 대출금 4.제1호 내지 제3호의 대출금잔액에 대하여 제1조 제7항에서 정한 이자율을 적용하여 산출한 이자액"
d737f2f628e738400d33:4:0,d737f2f628e738400d33,국민은행,대출,Ⅶ 주택담보노후연금대출용 대출거래약정서,4,보증료의 납부,"은행명: 국민은행
상품종류: 대출
상품이름: Ⅶ 주택담보노후연금대출용 대출거래약정서
조항: 4
조항이름: 보증료의 납부
1. 제3조 제3호에 의거 공사에 납부할 보증료가 발생하는 경우 본인 부담으로 대출금을 발생시켜 공사가 정하는 요율과 계산방법에 따라 다음 각호에서 정한 시기에 직접 공사 계좌로 이체합니다. ① 초기보증료 : 최초 대출금실행시 1회 ② 연 보증료 : 개별인출금 지급일 및매 월지급금 지급 해당일마다 2. 제1항의 보증료는 제1항의 납부기일 현재의 보증부대출 잔액에 대하여 선불로 하되, 해당 대출실행일에 대출원리금에 가산합니다. 3. 보증료 납부일이 은행휴무일(법정공휴일, 근로자의 날, 토요일 등)인 경우에는 직전영업일에 납부하기로 합니다."
d737f2f628e738400d33:5:0,d737f2f628e738400d33,국민은행,대출,Ⅶ 주택담보노후연금대출용 대출거래약정서,5,대출이자율의 적용 및 변동,"은행명: 국민은행
상품종류: 대출
상품이름: Ⅶ 주택담보노후연금대출용 대출거래약정서
조항: 5
조항이름: 대출이자율의 적용 및 변동
1. 대출이자율의 적용 제1조 제7항의 대출이자율은 대출약정일을 기준으로 산정된 금리입니다. 대출을 실행하는 날에 제2항의「MOR」 또는「COFIX」변동 등의 사유로 이 대출에 적용할 금리가 변동될 수 있습니다. 이 경우에는 실제 적용할 대출이자율을 대출거래장에 표시하고, 개별통지는 생략합니다. 2. 대출이자율의 구성요소 ①「MOR」:「MOR」은 「CD 91일물 유통수익률」을 사용합니다. 현재 은행이 사용하는「CD91일물 유통수익률」의 금리재산정주기는 “3개월”이고 대출실행일 및그 날로부터 매3개월이 되는 날 각각에 대해 직전 3영업일간 금융투자협회가 고시하는 CD91일물 종가 유통수익률의 산술평균 수익률입니다. 이「MOR」의 적용기준은 금융환경의 변화(예 : 91일물 CD 거래 없음) 등 불가피한 사정이 발생할 경우 변경될 수 있습니다. 이 경우 은행은 영업점 게시판, 인터넷 매체 등을 통해 고시하기로 합니다. CD 91일물 유통수익률이란 신용평가회사로부터 AAA이상의 신용등급을 받은 시중은행이 발행한 만기가 91일(만기가 80일 이상 100일 이내면 만기 91일로 본다)인 CD의 발행수익률로서 기초자료 제출기관이 금융투자협회에 제출한 기초수익률을 기반으로 협회가 산출한 수익률입니다. 「금융거래지표의 관리에 관한 법률」에 따른 CD수익률 산출업무 중단시 비상계획 CD수익률이 산출되지 않아 대체금리로 전환하는 절차(예시) : 사용기관은 홈페이지에 산출업무 중단 사유 및 내용, 기간 등을 공시하며, CD수익률을 대체할 수 있는 수익률 및 선정근거 등을 고객에게 안내하는 조치를 취합니다. CD수익률이 산출되지 않는 비상상황이 발생한 경우, 홈페이지 공시를 통해 CD수익률 산출중단 사실에 대해 안내해드립니다. ②「COFIX」:「COFIX」는 대출실행일 직전 영업일 전국은행연합회에 최종 고시되어 있는 「신규취급액기준 COFIX」 금리를 적용합니다. 이 「COFIX」의 적용 기준은 금융환경의변화(예 : COFIX 전국은행연합회 고시 없음) 등 불가피한 사정이 발생할 경우 변경될 수 있습니다. 이 경우 은행은 영업점 게시판, 인터넷 매체 등을 통해 고시하기로 합니다. ③( )% :「MOR」,「COFIX」에 더하여 적용될 율을 대출약정일 현재를 기준으로 표기한 것이며, 대출실행일에 결정된 율은 제1조 제6항의 대출만료일까지 적용됩니다. 이율은 법령에 의해 세금이나 신용보증기금출연료 등이 신설 또는 변경될 경우에 한해 변동될 수 있습니다. 3. 대출이자율의 변동 대출실행일에 결정된 대출이자율은 「MOR」인 경우 3개월 주기, 「신규취급액기준 COFIX」인 경우 6개월 주기로 금리를 재산정하며, 제2항 제1호,제2호 금리 재산정주기에「MOR」,「신규취급액기준 COFIX」가 변동되는 경우 대출이자율도 이에 연동되어 「MOR」인 경우 매 3개월 ,「신규취급액기준 COFIX」인 경우 매 6개월마다 변동됩니다."
d737f2f628e738400d33:6:0,d737f2f628e738400d33,국민은행,대출,Ⅶ 주택담보노후연금대출용 대출거래약정서,6,대출금 지급의 조기만료,"은행명: 국민은행
상품종류: 대출
상품이름: Ⅶ 주택담보노후연금대출용 대출거래약정서
조항: 6
조항이름: 대출금 지급의 조기만료
본 대출을 받고 본인에게 다음 각 호의 사유 중 하나라도 발생한 경우 은행으로부터 독촉, 통지 등이 없어도 본인은 당연히 은행에 대한 당해 채무의 기한의 이익을 상실하여 곧 이를 갚아야 할 의무를 지며, 제1조 제5항 또는 제6항의 대출만료일에 불구하고 제1조 제9항의 대출금 지급이 조기에 종료되고, 은행은 즉시 공사에 보증채무이행을 청구할 수 있습니다. 1. 본인 및 배우자가 모두 사망한 경우 2. 본인이 사망한 후 배우자가 단독명의로 6월 이내에 담보주택의 소유권이전등기(신탁계약에 따른 주택담보노후연금보증부 대출의 경우는 제외한다.) 및 채권자에 대한 보증부대출 채무의 인수를 마치지 아니한 경우 3. 본인 및 배우자가 담보주택에서 다른 장소로 이사한 경우. 다만, 이사한 주택을 담보주택으로 변경하는 경우는 제외한다. 4. 본인 및 배우자가 1년이상 계속하여 담보주택에서 거주하지 아니한 경우. 다만, 입원 등 공사의 사장이 정하여 인터넷 홈페이지에 공고하는 불가피한 사유 로 거주하지 아니한 경우를 제외한다. 5. 본인이 담보주택의 소유권을 상실한 경우(신탁계약에 따른 주택담보노후연금보증부 대출의 경우는 제외한다.) 6. 보증부대출 원리금이 근저당권의 채권최고액 또는 신탁 수익권의 한도액을 초과할 것으로 예상되는 경우로서 채권자나 공사의 채권최고액 또는 신탁 수익권의 한도액 변경 요구에 응하지 아니한 경우 7. 선순위채권 상환용도의 개별인출금이 지급된 날로부터 1개월이 경과할 때까지 선순위채권이 상환되지 않은 경우 8. 법원의 판결등에 의하여 신탁계약 또는 근저당권 설정계약이 무효 취소되는 경우 9. 본인 또는 배우자가 신탁계약을 위반하여 담보주택에 대하여 채권 보전에 지장이 발생할 것으로 예상되는 경우로서 공사가 위반 사유의 해소를 요구하였음 에도 불구하고 해소하지 아니한 경우 10. 제1호 내지 제9호의 사유 외에 공사가 따로 정하여 은행 및 채무자에게 통지한 사유가 발생한 경우"
d737f2f628e738400d33:7:0,d737f2f628e738400d33,국민은행,대출,Ⅶ 주택담보노후연금대출용 대출거래약정서,7,대출금 상환 또는 채무인수 의무,"은행명: 국민은행
상품종류: 대출
상품이름: Ⅶ 주택담보노후연금대출용 대출거래약정서
조항: 7
조항이름: 대출금 상환 또는 채무인수 의무
1. 이 약정에 의한 대출금의 중도상환시 본인은 별도의 중도상환수수료는 부담하지 아니합니다. 2. 제1항에 의한 중도상환의 경우 기사용한 개별인출금과 그에 따른 대출이자와 보증료 합계 중 일부 또는 전부를 상환하는 경우가 아니면 주택가격 상승 또는 일부상환으로 인한 대출잔액 감소 등의 사유로 이미 결정된 제1조 제9항의 월지급금 및 개별인출한도의 증액 또는 재산정을 요청하지 아니하겠습니다. 3. 대출을 받은 후 당해 담보주택(대지 포함)의 소유권을 배우자로 이전한 경우에는 보증을 받을 당시부터 계속하여 법률상 혼인관계에 있는 배우자로 하여금 채무를 인수하게 하거나 대출금 전액을 상환합니다."
d737f2f628e738400d33:8:0,d737f2f628e738400d33,국민은행,대출,Ⅶ 주택담보노후연금대출용 대출거래약정서,8,채권의 행사범위,"은행명: 국민은행
상품종류: 대출
상품이름: Ⅶ 주택담보노후연금대출용 대출거래약정서
조항: 8
조항이름: 채권의 행사범위
이 약정에 의한 은행의 주택담보노후연금대출채권은 공사에 대한 보증채무 이행을 청구하는 경우를 제외하고는 공사에 담보제공한 당해 담보주택에 대하여만 행사할 수 있으되, 다음 각 호의 어느 하나에 해당하는 사유로 인하여 담보주택의 처분대가로부터 회수하지 못한 금액에 대하여는 본인의 다른 재산으로부터 채권을 행사하여 회수할 수 있습니다. 1. 국세기본법 제35조 제1항 및 지방세법 제31조 제1항에 따른 조세채권 2. 근로기준법 제38조 제2항에 따른 임금채권 3. 본인 및 배우자 모두 사망 등 제6조에서 정한 계약해지 사유가 발생한 후에 지급된 제3조 제1호 또는 제2호의 대출금 4. 본인의 고의 중과실에 의하여 담보주택이 훼손되어 회수하지 못하는 금액"
d737f2f628e738400d33:9:0,d737f2f628e738400d33,국민은행,대출,Ⅶ 주택담보노후연금대출용 대출거래약정서,9,채권의 양도 승낙 등,"은행명: 국민은행
상품종류: 대출
상품이름: Ⅶ 주택담보노후연금대출용 대출거래약정서
조항: 9
조항이름: 채권의 양도 승낙 등
1. 대출기간 중 다음 각 호의 어느 하나의 사유가 발생한 때에는 은행은 소정의 절차에 따라 본인이 부담할 주택담보노후연금대출 채권을 본인에게 별도의 통지 없이 공사에 양도할 수 있음에 대하여 미리 승낙합니다. ① 제3조 제1호 내지 제4호의 기 지급된 주택담보노후연금대출의 원리금이 담보주택의 가격을 초과하는 경우 ② 「채무자회생 및 파산에 관한 법률」에 따라 은행이 파산선고 등의 사유가 발생하여 주택연금 계속지급이 불가능한 경우 2. 은행이 제1항에 따른 주택담보노후연금대출 채권을 공사에 양도한 경우 은행이 본인에 대하여 가지는 모든 권리 의무를 공사가 승계하는 것으로 합니다."
d737f2f628e738400d33:10:0,d737f2f628e738400d33,국민은행,대출,Ⅶ 주택담보노후연금대출용 대출거래약정서,10,인지세의 부담,"은행명: 국민은행
상품종류: 대출
상품이름: Ⅶ 주택담보노후연금대출용 대출거래약정서
조항: 10
조항이름: 인지세의 부담
1. 이 약정서 작성에 따른 인지세는 각 50%씩 본인과 은행이 부담합니다. 2. 제1항에 의하여 본인이 부담하기로 한 인지세를 은행이 대신 지급한 경우에는 은행여신거래기본약관(가계용) 제4조에 준하여 갚기로 합니다."
d737f2f628e738400d33:11:0,d737f2f628e738400d33,국민은행,대출,Ⅶ 주택담보노후연금대출용 대출거래약정서,11,은행여신거래기본약관(가계용)의 적용,"은행명: 국민은행
상품종류: 대출
상품이름: Ⅶ 주택담보노후연금대출용 대출거래약정서
조항: 11
조항이름: 은행여신거래기본약관(가계용)의 적용
1. 본 약정서에 추가하여 은행여신거래기본약관(가계용)이 적용됩니다. 추후 은행여신거래기본약관(가계용)이 변경될 경우에는 변경된 바에 따릅니다. 2. 주택담보노후연금대출에 있어서는 제6조 각호의 사유에 해당이 되지 않으면 은행여신거래기본약관상(가계용)의 기한의 이익 상실 사유가 발생하더라도 제3조에서 정한 대출금을 계속 지급할 수 있도록 합니다. 단, 본인이 공사의 승낙을 받아 지급정지를 요청하는 경우에는 지급정지 할수 있습니다."
809716becf5fbdd28215:1:0,809716becf5fbdd28215,국민은행,대출,개인(신용)정보 수집ㆍ이용ㆍ제공 관련 고객권리 안내문,1,금융서비스 이용 범위,"은행명: 국민은행
상품종류: 대출
상품이름: 개인(신용)정보 수집ㆍ이용ㆍ제공 관련 고객권리 안내문
조항: 1
조항이름: 금융서비스 이용 범위
고객의 개인(신용)정보는 고객이 동의한 목적을 위하여만 수집 이용 제공됩니다. 필수적 정보에 대한 수집 이용 제공은 계약 의 체결 및 이행을 위하여 필수적이므로, 위 사항에 동의하셔야만 금융거래 관계의 설정 및 유지가 가능합니다. 반면 선택적 정보 에 대한 수집 이용 제공에 대하여는 거부하실 수 있으며, 다만 동의하지 않으실 경우 금융거래 조건 등에 불이익을 받으실 수 있습니다."
809716becf5fbdd28215:2:0,809716becf5fbdd28215,국민은행,대출,개인(신용)정보 수집ㆍ이용ㆍ제공 관련 고객권리 안내문,2,고객 개인(신용)정보의 제공 및 마케팅 활용 중단 신청,"은행명: 국민은행
상품종류: 대출
상품이름: 개인(신용)정보 수집ㆍ이용ㆍ제공 관련 고객권리 안내문
조항: 2
조항이름: 고객 개인(신용)정보의 제공 및 마케팅 활용 중단 신청
가. 고객은 가입신청 시 동의한 본인 개인(신용)정보의 제3자 제공 또는 귀행의 금융상품(서비스) 소개 등 영업목적의 사용에 대하여 전체 또는 사안별로 당행에 제공 활용을 중단시킬 수 있습니다.(개인정보 보호법 제37조, 신용정보의 이용 및 보호 에 관한 법률 제37조) 다만 ① 법률에 특별한 규정주)이 있거나 법령상 의무를 준수하기 위하여 불가피한 경우, ② 다른 사람의 생명 신체를 해할 우려가 있거나 다른 사람의 재산과 그 밖의 이익을 부당하게 침해할 우려가 있는 경우, ③ 개인(신용)정보를 처리하지 아니 하면 정보주체와 약정한 서비스를 제공하지 못하는 등 계약의 이행이 곤란한 경우로서 정보주체가 그 계약의 해지 의사를 명확하게 밝히지 아니한 경우에는 제공 활용 중단 신청이 거절될 수 있습니다. 주) 신용정보집중기관 또는 신용조회회사에 제공하여 개인의 신용도를 평가하기 위한 목적으로 행한 신용정보의 제공 동의는 철회할 수 없습니다. (신용정보의 이용 및 보호에 관한 법률 제37조 제1항 단서) 나. 본인 개인(신용)정보의 제공 및 마케팅 활용 중단을 원하시는 고객은 아래의 매체를 통하여 신청하여 주시기 바랍니다. 신청방법 인터넷접수 : www.kbstar.com 전화접수 : 당행 콜센터 1588-9999, 국민카드 고객센터 1588-1688 서면접수 : 당행 전 영업점 다. 위의 신청과 관련하여 불편함을 느끼시거나 애로가 있으신 경우 당행의 신용정보관리 보호인/개인정보 보호책임자 또는 전국은행연합회(민원상담실), 금융감독원(금융민원실) 앞으로 연락하여 주시기 바랍니다. 연락처 당행 개인정보 보호책임자 및 신용정보관리 보호인 연락처 : 정보보호부 02-2073-6745,서울시 영등포구 의사당대로 13 은행연합회 : 민원상담실 1544-1040, 서울시 중구 명동11길 19(명동 1가) 금융감독원 : 금융민원실 1332, 서울시 영등포구 여의대로 38"
809716becf5fbdd28215:3:0,809716becf5fbdd28215,국민은행,대출,개인(신용)정보 수집ㆍ이용ㆍ제공 관련 고객권리 안내문,3,고객 개인(신용)정보의 자기정보결정권,"은행명: 국민은행
상품종류: 대출
상품이름: 개인(신용)정보 수집ㆍ이용ㆍ제공 관련 고객권리 안내문
조항: 3
조항이름: 고객 개인(신용)정보의 자기정보결정권
가. 고객은 개인정보 보호법, 신용정보의 이용 및 보호에 관한 법률 및 신용정보업감독규정 등에 따라 아래의 권리가 부여되어 있습니다. 동 권리의 세부내용에 대해서는 당행 홈페이지(www.kbstar.com) 또는 금융감독원 홈페이지(www.fss.or.kr)에 게시되어 있습니다. 동 권리를 행사하고자 하는 고객은 당행 홈페이지(www.kbstar.com) 또는 각 영업점 앞으로 신청하여 주시기 바랍니다. 개인(신용)정보 열람 및 오류 개인(신용)정보의 정정 삭제 요구권 (개인정보 보호법 제35조, 제36조, 신용정보의 이용 및 보호에 관한 법률 제38조)- 당행에 본인의 개인(신용)정보에 대한 열람을 요구할 수 있는 권리 및 자신의 개인(신용)정보를 열람한 후 사실과 다르거나 확인할 수 없는 개인(신용)정보에 대하여 정정 또는 삭제를 요구할 수 있는 권리 개인신용정보 이용 제공사실 통보 요구권 (신용정보의 이용 및 보호에 관한 법률 제35조)- 신용정보회사 등이 본인에 관한 신용정보를 이용 제공한 경우 매1년마다 이용 제공 현황을 통보해줄 것을 “정기통지 신청”을 통해 요구할 수 있는 권리 개인신용정보 삭제요구권(신용정보의 이용 및 보호에 관한 법률 제38조의3)- 당행과의 금융거래 종료 후 법령에서 정한 기간이 경과 시 당행이 보유한 본인 정보의 파기를 요구할 수 있는 권리 개인신용정보 이용 및 제공 사실 조회 요청권(신용정보의 이용 및 보호에 관한 법률 제35조)- 금융회사가 내부경영관리의 목적으로 이용하거나 반복적인 업무위탁을 위해 제공하는 경우 등을 제외하고 개인신용정보 를 이용하거나 제공중인 현황을 확인할 수 있는 권리 연락중지 청구권(신용정보의 이용 및 보호에 관한 법률 제37조 제2항)- 원치 않는 마케팅 목적의 연락(휴대폰 전화 또는 문자메세지)을 거부할 수 있는 권리 나. 고객은 본인 개인(신용)정보를 개인신용평가회사(마이크레딧, 크레딧뱅크, 사이렌24, 올크레딧 등)를 통하여 연간 일정 범위 내에서 확인할 수 있습니다. 자세한 사항은 각 개인신용평가회사에 문의하시기 바랍니다. 마이크레딧 : 02) 1588-2486, www.mycredit.co.kr 크레딧뱅크 : 02) 3771-1004, www.creditbank.co.kr 사이렌24 : 02) 1577-1006, www.siren24.com 올크레딧 : 02) 708-1000, www.allcredit.co.kr"
809716becf5fbdd28215:4:0,809716becf5fbdd28215,국민은행,대출,개인(신용)정보 수집ㆍ이용ㆍ제공 관련 고객권리 안내문,4,개인(신용)정보 유출시 피해보상,"은행명: 국민은행
상품종류: 대출
상품이름: 개인(신용)정보 수집ㆍ이용ㆍ제공 관련 고객권리 안내문
조항: 4
조항이름: 개인(신용)정보 유출시 피해보상
당행의 고의 또는 과실 등 귀책사유로 인한 개인(신용)정보 유출로 고객님에게 발생한 손해에 대해 관계 법령 등에 따라 보상 받으실 수 있습니다."
58ea5d39962a132aae29:전문:0,58ea5d39962a132aae29,국민은행,대출,Ⅷ 채권유동화목적 가계대출용 대출거래약정서,전문,전문,"은행명: 국민은행
상품종류: 대출
상품이름: Ⅷ 채권유동화목적 가계대출용 대출거래약정서
조항: 전문
조항이름: 전문
1. 본인은 주식회사 국민은행(이하 “은행”이라 한다)과 아래의 조건에 따라 대출거래를 함에 있어 은행여신거래기본약관(가계용) 및이 약정서 사본을 확실히 수령하고, 주요 내용에 대하여 충분한 설명을 듣고 이해하였습니다. 2. 본인은 개인(신용)정보 조회 수집 이용 제공 동의서를 이해하고 동의하며, 개인(신용)정보 수집 이용 제공 관련 고객권리안내문에 관해 자세히 설명 듣고 수령하였습니다. 3. 변동금리대출은 대출상환을 완료할 때까지 대출이자율이 인상될 수 있으며, 대출이자율 인상시에는 재무적 부담이 증가될 수 있다는 내용에 대하여 충분한 설명을 듣고 이해하였 습니다. 4. 본인은 은행이 수행하는 채권유동화 업무에 대하여 이해하고 있으며, 이 약정에 따른 대출채권 및 근저당권의 전부 또는 일부를 은행의 승계인 또는 수탁인 등 제3자에게 양도(신탁 포함)하는 약정에 대하여 충분히 설명 듣고 이해하였습니다. 또한, 동 채권유동화를 위하여 본건 대출 및 담보권이 양도(신탁 포함)되는 경우 채권양수인이 본인에 대하여 대출 채권 및 근저당권을 행사할 수 있음에 동의하며 은행여신거래기본약관(가계용) 및이 약정서에 따라 본건 대출을 상환할 것을 확약합니다. 5. 본인은 개인(신용)정보 조회 수집 이용 제공 동의서에 추가하여 은행이 채권유동화계획을 수행하기 위하여 본건 대출과 관련한 본인의 신용정보를 대출채권의 양수인(한국주택 금융공사, 이하”공사”라 한다)에게 제공하는 데에 동의합니다"
58ea5d39962a132aae29:1:0,58ea5d39962a132aae29,국민은행,대출,Ⅷ 채권유동화목적 가계대출용 대출거래약정서,1, 거래조건,"은행명: 국민은행
상품종류: 대출
상품이름: Ⅷ 채권유동화목적 가계대출용 대출거래약정서
조항: 1
조항이름:  거래조건
거래방식이 수 개로 되어 있는 경우 은행 직원의 설명을 듣고 해당되는 “ ” 내에 “ ” 표시합니다.) 은행영업시간 마감이후 자동화기기 또는 전자금융매체를 통한 계좌입금분은 당일 중 상환으로 처리되지 않을 수 있음을 유의하시기 바랍니다. 대출기간 만료일이 토요일 또는 공휴일인 경우 그 만료일은 토요일 또는 공휴일로 하되, 상환기일은 은행의 다음영업일로 이연되며, 이연기간의 이자는 약정이자로 부담하기로 합니다"
58ea5d39962a132aae29:2:0,58ea5d39962a132aae29,국민은행,대출,Ⅷ 채권유동화목적 가계대출용 대출거래약정서,2,대출금 수령계좌 지정·수령위임 표시,"은행명: 국민은행
상품종류: 대출
상품이름: Ⅷ 채권유동화목적 가계대출용 대출거래약정서
조항: 2
조항이름: 대출금 수령계좌 지정·수령위임 표시
대출금수령계좌/위임자(채무자)"
58ea5d39962a132aae29:3:0,58ea5d39962a132aae29,국민은행,대출,Ⅷ 채권유동화목적 가계대출용 대출거래약정서,3,기타 특양사항,"은행명: 국민은행
상품종류: 대출
상품이름: Ⅷ 채권유동화목적 가계대출용 대출거래약정서
조항: 3
조항이름: 기타 특양사항
"
58ea5d39962a132aae29:4:0,58ea5d39962a132aae29,국민은행,대출,Ⅷ 채권유동화목적 가계대출용 대출거래약정서,4,대출이자율 적용 및 변동,"은행명: 국민은행
상품종류: 대출
상품이름: Ⅷ 채권유동화목적 가계대출용 대출거래약정서
조항: 4
조항이름: 대출이자율 적용 및 변동
당행의 고의 또는 과실 등 귀책사유로 인한 개인(신용)정보 유출로 고객님에게 발생한 손해에 대해 관계 법령 등에 따라 보상 받으실 수 있습니다."
58ea5d39962a132aae29:전문:0,58ea5d39962a132aae29,국민은행,대출,Ⅷ 채권유동화목적 가계대출용 대출거래약정서,전문,전문,"은행명: 국민은행
상품종류: 대출
상품이름: Ⅷ 채권유동화목적 가계대출용 대출거래약정서
조항: 전문
조항이름: 전문
은행용 은행은 본인에게 이 약정서상의 중요한 내용을 설명하여야 하며, 은행여신거래기본약관(가계용)과이 약정서의 사본을 교부하여야 합니다. 대출거래약정서( ) (채권유동화목적 가계대출용) (작성일자 : 20 . . ) 1. 본인은 주식회사 국민은행(이하 “은행”이라 한다)과 아래의 조건에 따라 대출거래를 함에 있어 은행여신거래기본약관(가계용) 및이 약정서 사본을 확실히 수령하고, 주요 내용에 대하여 충분한 설명을 듣고 이해하였습니다. 2. 본인은 개인(신용)정보 조회 수집 이용 제공 동의서를 이해하고 동의하며, 개인(신용)정보 수집 이용 제공 관련 고객권리안내문에 관해 자세히 설명 듣고 수령하였습니다. 3. 변 동금리대출은 대출상환을 완료할 때까지 대출이자율이 인상될 수 있으며, 대출이자율 인상시에는 재무적 부담이 증가될 수 있다는 내용에 대하여 충분한 설명을 듣고 이해하였 습니다. 4. 본인은 은행이 수행하는 채권유동화 업무에 대하여 이해하고 있으며, 이 약정에 따른 대출채권 및 근저당권의 전부 또는 일부를 은행의 승계인 또는 수탁인 등 제3자에게 양도(신탁 포함)하는 약정에 대하여 충분히 설명 듣고 이해하였습니다. 또한, 동 채권유동화를 위하여 본건 대출 및 담보권이 양도(신탁 포함)되는 경우 채권양수인이 본인에 대하여 대출 채권 및 근저당권을 행사할 수 있음에 동의하며 은행여신거래기본약관(가계용) 및이 약정서에 따라 본건 대출을 상환할 것을 확약합니다. 양수인(한국주택5. 본인은 개인(신용)정보 조회 수집 이용 제공 동의서에 추가하여 은행이 채권유동화계획을 수행하기 위하여 본건 대출과 관련한 본인의 신용정보를 대출채권의 금융공사, 이하”공사”라 한다)에게 제공하는 데에 동의합니다 주소"
58ea5d39962a132aae29:1:0,58ea5d39962a132aae29,국민은행,대출,Ⅷ 채권유동화목적 가계대출용 대출거래약정서,1,거래조건  (거래방식이 수 개로 되어 있는 경우 은행 직원의 설명을 듣고 해당되는 “” 내에 “∨” 표시합니다.),"은행명: 국민은행
상품종류: 대출
상품이름: Ⅷ 채권유동화목적 가계대출용 대출거래약정서
조항: 1
조항이름: 거래조건  (거래방식이 수 개로 되어 있는 경우 은행 직원의 설명을 듣고 해당되는 “” 내에 “∨” 표시합니다.)
대출취급 및 상환기일을 연장할 때 실행사실에 대한 서면통보를 생략함에 동의합니다.⑬서면통보등 이자 또는 할부금 등을 납입지체 할때동 사실의 서면통보 없이 대출금잔액에 대한 지연배상금을 지급함에 동의합니다.생략신청 은행영업시간 마감이후 자동화기기 또는 전자금융매체를 통한 계좌입금분은 당일 중 상환으로 처리되지 않을 수 있음을 유의하시기 바랍니다. 대출기간 만료일이 토요일 또는 공휴일인 경우 그 만료일은 토요일 또는 공휴일로 하되, 상환기일은 은행의 다음영업일로 이연되며, 이연기간의 이자는 약정이자로 부담하기로 합니다."
58ea5d39962a132aae29:2:0,58ea5d39962a132aae29,국민은행,대출,Ⅷ 채권유동화목적 가계대출용 대출거래약정서,2,대출금 수령계좌 지정·수령위임 표시제3조 기타 특약사항,"은행명: 국민은행
상품종류: 대출
상품이름: Ⅷ 채권유동화목적 가계대출용 대출거래약정서
조항: 2
조항이름: 대출금 수령계좌 지정·수령위임 표시제3조 기타 특약사항
계좌번호 : 대출금수령계좌 예금주 :(서명 또는 인) 위임자(채무자)(서명 또는 인) E009 258(210 297) NCR지 (2019. 12. 개정) K18 1126532(4-1)"
